date,jour_culture,temperature_air_c,temperature_sol_c,humidite_air_pourcent,humidite_sol_pourcent,ph_sol,lumiere_heures_jour,pluie_mm_24h,arrosage_litres_jour,stade_croissance,hauteur_plant_cm,nb_fleurs,nb_fruits,couleur_feuilles,etat_general,recommandation
2025-03-19,18,14.0,12.5,61.4,62.3,6.82,8.4,0.0,1.73,jeune_plant,13.6,0,0,fonce,stress_leger,risque_froid
2025-04-12,42,27.6,25.9,59.1,45.5,5.91,10.4,0.0,2.15,croissance,61.0,2,0,vert,bon,bon
2025-06-16,107,21.1,19.9,48.5,46.8,6.91,8.2,4.6,2.19,fructification,100.1,11,15,vert,bon,bon
2025-03-02,1,22.5,19.1,47.2,52.8,6.53,9.1,0.5,2.0,semis,7.7,0,0,vert,bon,bon
2025-03-11,10,19.5,16.9,95.0,45.5,6.29,11.1,3.1,1.61,semis,4.7,0,0,jaune,bon,bon
2025-05-09,69,22.4,22.1,42.5,60.8,6.78,10.2,0.0,2.38,floraison,112.2,17,1,vert,bon,bon
2025-05-25,85,19.8,18.3,51.3,44.4,5.91,6.3,8.9,1.12,fructification,134.5,11,15,vert,bon,bon
2025-06-24,115,25.0,21.6,72.8,88.9,6.99,12.8,0.8,1.57,fructification,90.6,10,23,tachete,stress_leger,trop_eau
2025-07-09,130,16.1,16.3,62.6,66.9,7.22,11.2,1.7,1.4,recolte,134.4,5,36,jaune,stress_leger,recolte_bientot
2025-07-09,130,21.5,17.9,52.8,81.1,6.27,10.1,0.8,1.79,recolte,142.1,0,24,tachete,stress_leger,trop_eau
2025-03-04,3,24.4,21.8,77.9,69.3,5.52,10.4,3.1,1.34,semis,6.6,0,0,vert,stress_leger,bon
2025-03-18,17,12.7,10.4,76.3,69.5,6.53,11.2,7.6,2.5,jeune_plant,21.0,0,0,fonce,stress_leger,risque_froid
2025-03-26,25,18.6,17.6,64.2,43.7,6.74,8.3,4.1,0.66,jeune_plant,24.4,0,0,vert,bon,bon
2025-05-13,73,15.2,16.3,50.6,41.7,6.14,8.8,2.1,2.34,floraison,78.5,11,1,vert,bon,bon
2025-03-10,9,28.7,25.5,44.9,44.6,6.77,9.0,0.0,1.21,semis,8.0,0,0,vert,bon,bon
2025-06-03,94,19.9,16.8,51.8,60.4,7.17,7.6,1.5,1.91,fructification,124.5,10,10,vert,bon,bon
2025-07-06,127,22.1,19.8,95.0,88.0,6.7,10.4,3.6,1.78,recolte,111.3,3,13,tachete,stress_leger,trop_eau
2025-03-12,11,19.8,19.6,64.7,42.5,6.52,8.4,0.0,2.32,semis,4.9,0,0,vert,bon,bon
2025-05-30,90,24.9,21.7,72.2,41.5,6.95,7.4,1.7,2.18,fructification,109.1,9,5,vert,bon,bon
2025-07-24,145,22.6,22.5,66.7,49.1,6.79,5.8,3.1,2.18,recolte,154.3,5,23,jaune,stress_leger,manque_lumiere
2025-06-02,93,28.4,28.6,30.0,42.1,6.19,12.8,3.7,2.11,fructification,121.7,10,13,vert,bon,bon
2025-05-07,67,19.6,16.3,55.1,55.9,6.91,13.3,2.0,1.86,floraison,60.5,15,2,vert,bon,bon
2025-05-10,70,27.7,23.9,77.1,32.3,6.99,8.6,2.3,2.07,floraison,107.5,20,0,jaune,stress_leger,arroser
2025-06-16,107,24.0,21.1,42.0,56.0,6.4,11.5,5.9,2.58,fructification,124.7,9,4,vert,bon,bon
2025-05-25,85,19.7,16.3,80.0,52.0,6.61,7.3,5.3,2.17,fructification,101.0,9,18,vert,bon,bon
2025-07-13,134,29.9,26.1,56.5,84.5,5.71,10.4,1.1,1.87,recolte,153.6,2,38,jaune,stress_leger,trop_eau
2025-06-11,102,24.6,20.2,95.0,84.5,6.13,13.1,4.7,1.22,fructification,146.2,6,16,tachete,stress_leger,trop_eau
2025-03-23,22,15.1,11.7,76.0,57.0,6.85,9.6,5.8,1.8,jeune_plant,13.3,0,0,vert,bon,bon
2025-06-04,95,20.3,19.2,52.2,83.8,6.17,9.1,2.2,0.79,fructification,93.9,9,3,jaune,stress_leger,trop_eau
2025-03-20,19,20.0,20.1,54.8,58.6,6.77,8.4,2.0,2.0,jeune_plant,21.4,0,0,vert,bon,bon
2025-03-25,24,22.6,21.6,63.1,57.3,6.72,10.5,0.0,0.97,jeune_plant,8.0,0,0,vert,bon,bon
2025-04-15,45,22.6,16.5,64.1,73.5,6.28,8.5,0.4,1.08,croissance,79.8,1,0,vert,bon,bon
2025-03-30,29,19.3,18.9,73.0,67.7,6.89,8.1,0.0,0.73,jeune_plant,17.8,0,0,vert,bon,bon
2025-06-10,101,23.3,20.9,50.2,41.5,5.42,11.8,0.0,2.79,fructification,89.0,7,4,tachete,stress_leger,sol_pas_adapte
2025-04-28,58,20.6,17.0,52.7,38.0,6.57,8.3,0.1,4.11,croissance,65.1,0,0,fonce,stress_leger,arroser
2025-07-10,131,20.1,20.7,69.4,61.7,6.64,9.1,0.0,2.48,recolte,129.6,5,22,tachete,bon,recolte_bientot
2025-04-23,53,18.8,17.7,71.8,82.0,6.5,8.0,2.1,2.47,croissance,26.6,4,0,tachete,stress_leger,trop_eau
2025-04-18,48,24.3,20.0,80.9,61.9,6.1,13.6,4.2,2.84,croissance,63.7,0,0,vert,bon,bon
2025-03-20,19,18.2,17.9,65.2,41.1,5.84,8.4,2.1,2.64,jeune_plant,11.3,0,0,vert,bon,bon
2025-06-19,110,20.4,14.8,85.1,66.5,5.87,10.7,2.4,2.54,fructification,137.0,5,23,vert,bon,bon
2025-07-19,140,17.2,14.2,48.0,75.9,7.49,12.3,11.1,0.0,recolte,110.5,0,24,vert,stress_leger,recolte_bientot
2025-06-15,106,13.0,10.0,43.1,55.9,6.28,9.0,2.9,2.07,fructification,80.0,3,6,tachete,stress_leger,risque_froid
2025-03-10,9,14.3,12.3,49.4,65.1,6.41,9.5,0.1,2.32,semis,2.3,0,0,tachete,stress_leger,risque_froid
2025-06-15,106,17.2,15.5,55.4,48.4,7.38,9.8,0.4,1.6,fructification,91.4,2,12,vert,stress_leger,bon
2025-05-03,63,16.1,15.7,59.3,73.5,6.72,11.1,0.0,0.89,floraison,106.8,23,0,vert,bon,bon
2025-05-16,76,26.3,24.8,61.1,52.7,6.92,9.7,0.0,0.82,floraison,77.8,18,0,vert,bon,bon
2025-04-23,53,17.5,16.9,63.9,56.3,6.04,11.6,0.0,2.51,croissance,55.8,2,0,vert,bon,bon
2025-05-07,67,21.9,18.2,42.8,59.1,5.81,12.4,0.4,2.94,floraison,67.8,17,0,vert,bon,bon
2025-03-14,13,19.0,16.4,48.4,40.7,5.68,7.3,3.7,1.11,semis,2.1,0,0,jaune,stress_leger,arroser
2025-05-25,85,17.0,14.9,67.4,66.9,6.63,9.4,0.9,0.86,fructification,102.6,13,9,vert,bon,bon
2025-07-02,123,27.1,27.8,61.4,58.1,6.75,13.0,0.9,2.13,recolte,109.5,3,19,jaune,bon,recolte_bientot
2025-03-24,23,27.2,24.2,48.0,79.9,6.51,12.1,2.1,1.63,jeune_plant,22.4,0,0,vert,bon,bon
2025-06-29,120,28.4,30.4,64.8,48.2,6.63,13.2,3.8,0.93,recolte,136.6,3,10,vert,bon,bon
2025-05-24,84,20.5,17.5,95.0,52.1,6.27,13.5,5.5,2.46,fructification,148.8,13,10,vert,bon,bon
2025-05-03,63,9.8,10.0,48.4,66.3,6.58,12.2,0.0,2.07,floraison,84.7,25,1,fonce,stress_leger,risque_froid
2025-03-09,8,19.5,17.8,76.0,63.3,6.02,9.8,0.0,1.2,semis,6.5,0,0,vert,bon,bon
2025-07-21,142,12.2,10.0,60.6,49.2,6.32,12.6,0.0,0.8,recolte,168.1,7,18,vert,stress_leger,recolte_bientot
2025-03-09,8,19.4,16.5,38.9,41.3,6.02,11.8,0.0,0.64,semis,2.1,0,0,vert,bon,bon
2025-03-31,30,17.1,13.3,54.4,47.8,6.4,9.1,3.5,2.69,croissance,30.8,3,0,vert,bon,bon
2025-06-07,98,21.9,19.8,61.9,54.2,6.09,6.8,4.4,0.85,fructification,91.0,7,17,vert,bon,bon
2025-06-21,112,25.7,24.8,67.3,72.4,6.28,5.1,4.4,2.02,fructification,95.3,5,23,jaune,stress_leger,manque_lumiere
2025-03-09,8,22.1,21.6,85.6,59.6,6.69,8.2,4.1,0.58,semis,5.6,0,0,vert,bon,bon
2025-06-12,103,12.9,12.3,60.4,65.1,6.09,8.9,0.4,0.97,fructification,127.5,8,7,fonce,stress_leger,risque_froid
2025-06-09,100,22.1,21.7,79.1,46.6,6.66,11.3,1.0,1.22,fructification,140.5,5,22,vert,bon,bon
2025-05-28,88,19.9,17.3,45.2,75.6,7.44,7.2,6.4,2.98,fructification,145.3,6,22,fonce,stress_leger,manque_lumiere
2025-07-26,147,20.5,18.0,82.6,33.8,6.22,6.0,0.0,3.86,recolte,152.6,6,22,jaune,stress_leger,arroser
2025-06-12,103,16.4,13.5,91.7,70.1,7.03,9.3,2.5,1.64,fructification,139.0,9,10,vert,bon,bon
2025-04-17,47,26.7,24.4,84.2,38.7,5.94,11.0,0.0,4.75,croissance,35.1,1,0,jaune,stress_leger,arroser
2025-07-10,131,19.4,19.3,83.4,67.9,6.47,12.0,0.7,1.79,recolte,117.1,5,21,tachete,bon,recolte_bientot
2025-07-18,139,19.8,17.2,74.0,86.6,5.83,9.6,0.0,1.39,recolte,162.8,4,39,jaune,stress_leger,trop_eau
2025-07-10,131,19.8,16.2,52.5,53.3,6.99,14.1,5.8,2.05,recolte,120.7,3,34,vert,bon,recolte_bientot
2025-04-20,50,20.5,17.2,52.2,50.4,6.33,9.4,3.5,2.26,croissance,54.3,0,0,vert,bon,bon
2025-07-09,130,26.7,24.3,54.1,77.9,6.66,8.6,0.0,1.23,recolte,140.0,4,23,tachete,bon,recolte_bientot
2025-05-25,85,17.2,18.4,50.7,32.7,6.98,9.0,9.0,3.26,fructification,118.2,2,13,jaune,stress_leger,arroser
2025-06-18,109,28.1,26.0,64.0,56.6,6.74,10.8,0.7,2.33,fructification,116.3,11,7,vert,bon,bon
2025-03-24,23,8.0,10.0,49.0,46.6,6.23,11.2,0.0,2.52,jeune_plant,11.1,0,0,fonce,stress_leger,risque_froid
2025-07-05,126,14.0,10.2,74.9,83.0,6.53,8.6,0.0,2.47,recolte,140.5,3,12,jaune,stress_moyen,trop_eau
2025-03-14,13,24.4,23.4,55.6,78.5,6.45,11.3,5.9,0.81,semis,7.8,0,0,vert,bon,bon
2025-06-12,103,24.3,22.9,61.0,56.7,7.08,11.0,0.0,1.53,fructification,131.4,5,3,vert,bon,bon
2025-06-02,93,20.1,16.3,54.3,36.6,7.35,12.9,0.0,2.25,fructification,132.1,10,23,jaune,stress_leger,arroser
2025-06-06,97,17.8,16.1,38.3,65.6,6.37,11.3,0.5,0.89,fructification,119.3,4,7,vert,bon,bon
2025-04-26,56,24.5,22.2,86.2,67.1,6.69,8.7,0.6,2.6,croissance,31.4,1,0,vert,bon,bon
2025-03-21,20,16.7,13.4,52.5,70.9,5.71,8.7,0.0,2.07,jeune_plant,8.8,0,0,vert,stress_leger,bon
2025-04-29,59,20.6,17.6,66.3,55.3,7.07,8.2,0.0,1.04,croissance,47.4,3,0,vert,bon,bon
2025-05-16,76,17.2,14.1,59.9,58.9,5.82,9.0,0.0,0.71,floraison,95.3,11,2,vert,bon,bon
2025-06-27,118,26.6,22.9,62.6,45.7,6.71,9.9,3.4,1.73,fructification,98.9,5,24,vert,bon,bon
2025-04-01,31,26.6,24.6,63.5,46.8,5.76,8.2,4.0,1.47,croissance,70.6,3,0,vert,stress_leger,bon
2025-05-18,78,38.0,32.0,30.0,52.3,6.27,13.1,0.0,2.03,floraison,117.2,14,1,fonce,stress_leger,risque_chaleur
2025-03-21,20,16.8,15.1,52.4,29.0,6.59,11.0,4.3,2.93,jeune_plant,20.2,0,0,jaune,stress_leger,arroser
2025-04-12,42,27.9,26.6,58.6,54.9,6.38,9.1,0.8,2.35,croissance,78.5,0,0,vert,bon,bon
2025-03-20,19,22.2,18.6,60.7,53.5,6.45,14.6,5.3,0.7,jeune_plant,14.4,0,0,vert,bon,bon
2025-04-06,36,24.1,21.6,74.1,83.6,5.95,10.6,0.0,1.96,croissance,43.3,2,0,jaune,stress_leger,trop_eau
2025-06-20,111,22.0,19.7,91.0,51.3,6.63,9.9,3.2,2.8,fructification,149.7,2,3,vert,bon,bon
2025-05-30,90,23.2,20.0,95.0,51.8,7.01,13.1,0.0,2.59,fructification,118.6,14,17,vert,bon,bon
2025-07-08,129,18.2,16.7,82.1,51.7,6.48,6.8,3.3,2.32,recolte,169.3,3,25,jaune,bon,recolte_bientot
2025-04-17,47,22.9,23.6,91.1,49.5,5.94,7.6,3.0,1.78,croissance,26.0,4,0,vert,bon,bon
2025-05-10,70,20.7,17.9,90.7,57.1,6.47,13.4,0.0,1.23,floraison,75.3,15,2,vert,bon,bon
2025-03-04,3,26.2,25.4,33.1,39.2,7.52,9.0,6.1,3.37,semis,4.2,0,0,jaune,stress_leger,sol_pas_adapte
2025-03-24,23,15.9,14.4,64.8,52.0,7.5,10.9,2.1,2.15,jeune_plant,21.9,0,0,tachete,stress_leger,sol_pas_adapte
2025-04-05,35,18.3,16.7,59.6,59.9,6.21,9.7,3.4,2.48,croissance,50.7,1,0,vert,bon,bon
2025-05-03,63,15.5,14.1,63.2,71.3,6.75,8.7,0.0,0.86,floraison,93.8,15,1,vert,bon,bon
2025-05-17,77,11.0,10.0,69.6,57.9,6.56,8.4,4.9,0.64,floraison,71.8,24,1,tachete,stress_leger,risque_froid
2025-06-28,119,30.7,28.2,70.2,66.9,6.11,7.8,0.7,1.4,fructification,96.7,7,6,vert,bon,bon
2025-05-15,75,26.2,26.8,79.4,49.2,6.47,13.1,0.0,2.8,floraison,100.1,23,2,vert,bon,bon
2025-04-10,40,21.9,19.4,71.3,36.3,6.63,7.9,0.0,2.93,croissance,33.2,1,0,jaune,stress_leger,arroser
2025-03-11,10,10.0,10.0,64.2,36.7,5.85,8.6,0.0,4.19,semis,2.9,0,0,tachete,stress_moyen,risque_froid
2025-05-02,62,14.2,10.6,64.0,76.7,6.2,9.2,3.8,0.92,floraison,67.8,22,2,fonce,stress_leger,risque_froid
2025-04-14,44,17.2,13.7,67.3,75.8,5.7,12.6,0.0,0.69,croissance,48.1,4,0,vert,stress_leger,bon
2025-03-31,30,25.8,24.1,72.7,46.3,6.58,9.0,0.7,2.75,croissance,66.0,4,0,vert,bon,bon
2025-03-31,30,15.8,14.7,71.6,69.3,7.49,15.0,5.3,2.36,croissance,72.1,3,0,vert,stress_leger,bon
2025-05-27,87,32.4,29.0,54.9,49.1,5.9,8.1,6.5,2.09,fructification,96.9,4,19,fonce,stress_leger,risque_chaleur
2025-07-20,141,22.6,21.9,82.0,39.0,6.12,6.6,1.1,3.03,recolte,100.6,0,16,vert,stress_leger,recolte_bientot
2025-03-25,24,23.8,20.2,87.8,86.2,7.05,11.0,0.8,1.97,jeune_plant,9.3,0,0,tachete,stress_leger,trop_eau
2025-04-04,34,29.9,27.7,45.1,48.3,6.34,8.9,3.2,2.51,croissance,77.7,2,0,vert,bon,bon
2025-03-20,19,24.4,22.4,58.5,79.5,6.83,9.6,2.9,2.39,jeune_plant,17.5,0,0,vert,bon,bon
2025-06-15,106,22.6,21.2,67.1,68.4,6.26,10.9,2.5,1.48,fructification,97.7,6,19,vert,bon,bon
2025-05-30,90,22.6,21.8,45.5,34.6,7.74,8.1,3.9,2.57,fructification,98.4,14,19,jaune,stress_leger,sol_pas_adapte
2025-06-11,102,28.4,29.1,39.5,60.5,6.64,7.0,0.0,0.69,fructification,119.3,13,4,vert,bon,bon
2025-06-27,118,27.0,23.0,34.8,57.0,6.22,7.2,0.7,1.51,fructification,124.4,10,10,vert,bon,bon
2025-03-02,1,27.1,21.8,85.3,68.4,6.55,12.9,0.0,1.89,semis,4.9,0,0,vert,bon,bon
2025-06-22,113,15.9,12.6,56.8,78.7,6.21,7.5,12.8,0.0,fructification,104.8,7,17,vert,bon,bon
2025-03-05,4,20.2,18.9,68.8,90.0,5.81,10.4,0.1,2.98,semis,2.2,0,0,jaune,stress_leger,trop_eau
2025-04-21,51,25.0,24.6,72.1,31.4,7.16,11.6,0.0,2.31,croissance,30.6,2,0,jaune,stress_leger,arroser
2025-05-12,72,20.0,18.4,77.3,60.1,7.11,9.6,0.3,0.87,floraison,62.8,19,1,vert,bon,bon
2025-07-09,130,14.8,15.1,30.0,90.0,6.36,9.6,1.7,0.51,recolte,139.9,7,19,tachete,stress_moyen,trop_eau
2025-05-17,77,29.4,27.8,52.6,57.3,7.0,14.2,0.5,2.14,floraison,88.4,5,2,vert,bon,bon
2025-06-28,119,20.4,14.6,67.6,67.3,6.08,8.9,1.8,2.0,fructification,98.6,10,14,vert,bon,bon
2025-04-06,36,24.3,24.5,48.7,90.0,6.21,7.3,0.5,1.86,croissance,72.7,3,0,jaune,stress_leger,trop_eau
2025-05-02,62,17.8,17.7,71.0,44.9,7.13,9.6,4.4,0.85,floraison,115.8,11,1,vert,bon,bon
2025-06-27,118,25.2,25.6,41.7,73.5,6.69,7.9,1.2,1.24,fructification,104.3,8,20,vert,bon,bon
2025-07-15,136,15.0,14.5,71.1,65.9,6.43,11.4,7.1,1.29,recolte,163.7,3,25,jaune,stress_leger,recolte_bientot
2025-03-28,27,23.0,21.9,74.6,36.7,6.08,11.9,0.3,2.62,jeune_plant,24.5,0,0,fonce,stress_leger,arroser
2025-04-24,54,21.8,18.7,76.4,60.5,5.78,5.7,0.0,2.1,croissance,36.6,0,0,jaune,stress_leger,manque_lumiere
2025-06-09,100,27.1,24.4,66.6,45.6,6.98,8.1,0.0,1.19,fructification,127.5,8,20,vert,bon,bon
2025-03-14,13,29.3,27.2,44.0,30.0,7.33,11.0,2.7,3.34,semis,3.6,0,0,jaune,stress_leger,arroser
2025-06-28,119,28.5,24.8,61.7,58.7,6.23,8.5,0.0,1.01,fructification,133.8,4,23,jaune,bon,bon
2025-04-22,52,22.6,20.8,35.9,77.5,6.04,11.1,3.2,0.67,croissance,54.1,4,0,vert,bon,bon
2025-03-28,27,19.4,18.5,54.8,83.9,6.42,9.3,7.1,2.95,jeune_plant,11.6,0,0,tachete,stress_leger,trop_eau
2025-05-11,71,18.1,15.6,60.0,83.8,6.58,14.5,0.0,0.94,floraison,116.4,29,0,tachete,stress_leger,trop_eau
2025-03-23,22,9.5,10.0,45.4,76.3,7.48,11.5,0.5,1.8,jeune_plant,23.9,0,0,fonce,stress_moyen,risque_froid
2025-03-07,6,23.8,22.0,43.1,45.6,6.23,8.5,5.5,1.21,semis,2.9,0,0,vert,bon,bon
2025-04-19,49,19.1,16.7,64.5,26.1,5.66,8.9,0.0,3.9,croissance,64.5,4,0,jaune,stress_leger,arroser
2025-06-16,107,25.0,22.4,66.2,53.9,6.56,10.6,0.0,2.37,fructification,106.4,9,10,vert,bon,bon
2025-06-08,99,25.9,23.9,56.6,62.3,5.3,10.3,0.5,0.73,fructification,132.4,2,22,jaune,stress_leger,sol_pas_adapte
2025-03-08,7,24.1,21.4,46.0,55.2,5.0,12.3,2.7,1.17,semis,4.6,0,0,tachete,stress_leger,sol_pas_adapte
2025-04-13,43,17.0,13.0,71.8,52.8,5.49,11.2,4.0,1.39,croissance,50.6,4,0,jaune,stress_leger,sol_pas_adapte
2025-04-13,43,21.9,21.4,60.1,87.4,6.06,9.0,8.0,2.72,croissance,75.6,4,0,jaune,stress_leger,trop_eau
2025-07-18,139,19.4,16.9,68.4,55.8,6.16,10.8,0.0,2.37,recolte,122.0,6,30,vert,bon,recolte_bientot
2025-04-05,35,32.5,32.0,39.9,47.6,6.41,10.1,2.0,2.25,croissance,49.6,3,0,tachete,stress_leger,risque_chaleur
2025-05-03,63,23.5,19.4,46.6,80.3,5.72,10.2,0.0,1.1,floraison,115.0,7,0,jaune,stress_leger,trop_eau
2025-06-29,120,18.7,15.3,54.8,86.9,7.06,10.9,2.5,2.44,recolte,157.2,0,13,jaune,stress_leger,trop_eau
2025-03-29,28,21.0,18.2,44.2,53.8,6.1,9.8,2.4,1.59,jeune_plant,16.8,0,0,jaune,bon,bon
2025-07-23,144,23.9,20.8,74.0,60.6,6.94,14.8,0.0,1.72,recolte,131.9,7,27,fonce,bon,recolte_bientot
2025-05-17,77,19.9,21.3,63.4,67.6,7.04,12.8,0.0,2.36,floraison,72.5,15,2,vert,bon,bon
2025-03-26,25,26.4,29.6,44.6,82.4,6.18,8.8,14.6,0.0,jeune_plant,19.9,0,0,jaune,stress_leger,trop_eau
2025-03-26,25,8.0,10.0,43.4,75.1,7.2,12.3,3.9,1.3,jeune_plant,15.7,0,0,fonce,stress_leger,risque_froid
2025-06-15,106,22.8,19.4,58.8,58.5,5.65,9.0,0.0,1.23,fructification,100.6,8,3,vert,stress_leger,bon
2025-06-02,93,24.6,22.4,55.3,67.6,6.8,12.5,0.0,2.35,fructification,89.9,3,15,jaune,bon,bon
2025-04-01,31,23.7,19.0,56.0,86.8,6.94,9.7,0.2,2.05,croissance,49.0,1,0,jaune,stress_leger,trop_eau
2025-03-11,10,20.2,18.0,51.8,89.7,5.96,9.5,1.5,1.46,semis,3.3,0,0,jaune,stress_leger,trop_eau
2025-05-23,83,23.6,21.7,58.5,69.3,6.75,7.6,1.3,1.58,fructification,88.1,11,18,vert,bon,bon
2025-06-28,119,18.2,15.3,77.3,54.8,6.22,7.5,5.2,2.22,fructification,138.6,4,4,vert,bon,bon
2025-04-13,43,27.1,23.5,52.7,60.7,6.4,8.7,0.5,1.79,croissance,78.4,3,0,jaune,bon,bon
2025-05-31,91,24.6,26.3,75.4,67.1,7.12,12.8,8.9,0.95,fructification,114.5,10,6,vert,bon,bon
2025-03-10,9,17.3,16.2,75.2,64.4,6.25,9.3,7.4,1.04,semis,6.3,0,0,vert,bon,bon
2025-03-09,8,31.4,29.0,78.7,51.4,6.11,7.3,0.7,2.69,semis,2.7,0,0,vert,bon,bon
2025-04-13,43,27.5,24.5,46.2,60.0,6.92,6.6,2.4,1.18,croissance,57.7,1,0,vert,bon,bon
2025-05-15,75,28.9,27.6,76.0,52.7,6.46,13.1,0.0,2.93,floraison,97.5,7,1,vert,bon,bon
2025-03-05,4,22.1,20.3,76.4,44.0,5.48,10.4,0.0,2.82,semis,7.5,0,0,jaune,stress_leger,sol_pas_adapte
2025-06-15,106,21.5,18.9,35.4,56.0,8.0,8.5,2.3,1.58,fructification,147.3,6,20,jaune,stress_leger,sol_pas_adapte
2025-05-27,87,14.9,14.6,82.2,67.2,6.28,8.4,0.0,2.45,fructification,136.1,5,20,fonce,stress_leger,risque_froid
2025-06-13,104,17.3,18.5,61.3,31.5,6.7,7.8,0.0,3.27,fructification,123.5,3,17,jaune,stress_leger,arroser
2025-07-28,149,26.1,24.7,59.4,32.2,7.25,8.6,2.3,4.99,recolte,135.5,4,36,fonce,stress_leger,arroser
2025-07-02,123,24.6,21.6,77.1,57.5,6.94,13.9,0.0,2.33,recolte,154.9,2,39,vert,bon,recolte_bientot
2025-03-25,24,18.5,18.3,50.9,51.0,6.57,9.6,0.0,2.77,jeune_plant,9.5,0,0,vert,bon,bon
2025-04-10,40,22.4,18.2,58.6,61.3,7.1,9.4,0.6,2.89,croissance,39.6,0,0,vert,bon,bon
2025-03-09,8,23.3,15.4,41.9,61.4,5.19,14.6,0.0,2.97,semis,7.2,0,0,tachete,stress_leger,sol_pas_adapte
2025-03-31,30,22.0,19.1,56.2,54.6,6.2,9.7,3.1,0.92,croissance,59.8,2,0,vert,bon,bon
2025-04-06,36,17.5,15.7,59.8,76.5,5.99,9.7,8.6,1.14,croissance,63.3,4,0,vert,bon,bon
2025-05-08,68,24.9,23.0,71.9,55.0,6.02,8.4,0.2,1.46,floraison,81.3,8,1,vert,bon,bon
2025-07-27,148,34.6,32.0,59.3,61.5,7.01,9.9,6.1,2.19,recolte,103.5,5,33,tachete,stress_leger,recolte_bientot
2025-05-25,85,18.5,14.4,67.3,60.2,6.31,9.4,5.8,2.12,fructification,104.3,12,15,vert,bon,bon
2025-07-01,122,26.1,24.3,75.9,46.1,7.24,11.4,0.0,2.24,recolte,132.8,3,14,vert,stress_leger,bon
2025-03-04,3,22.7,21.2,81.1,52.1,6.85,11.8,0.3,2.99,semis,3.0,0,0,vert,bon,bon
2025-06-26,117,22.7,20.1,88.2,87.6,6.35,8.4,0.6,2.71,fructification,88.5,3,21,tachete,stress_leger,trop_eau
2025-07-27,148,29.1,29.2,34.2,63.2,6.97,11.0,0.0,1.35,recolte,153.5,3,22,vert,bon,recolte_bientot
2025-06-30,121,32.9,30.4,60.1,53.9,6.04,12.4,3.5,1.79,recolte,159.9,2,13,tachete,stress_leger,risque_chaleur
2025-03-16,15,20.0,19.8,30.0,54.2,5.32,10.5,0.0,2.09,jeune_plant,14.2,0,0,jaune,stress_leger,sol_pas_adapte
2025-04-20,50,15.7,15.1,87.4,34.4,6.51,7.0,1.7,2.25,croissance,37.8,3,0,jaune,stress_leger,arroser
2025-06-04,95,16.0,12.7,66.9,56.0,6.34,7.4,0.0,0.94,fructification,87.6,12,20,vert,bon,bon
2025-06-20,111,16.5,16.9,80.2,72.0,6.45,9.3,1.4,0.51,fructification,103.5,12,17,vert,bon,bon
2025-07-26,147,22.0,20.6,77.9,75.7,5.69,9.9,3.4,1.65,recolte,106.6,3,28,vert,stress_leger,recolte_bientot
2025-05-07,67,18.3,16.3,68.9,78.4,6.46,8.7,0.5,1.55,floraison,77.0,18,2,vert,bon,bon
2025-06-29,120,17.2,14.6,76.2,65.4,7.0,9.5,4.2,1.97,recolte,103.1,2,37,vert,bon,recolte_bientot
2025-07-14,135,21.8,19.4,69.6,55.9,6.73,13.1,0.9,1.69,recolte,151.3,5,17,vert,bon,recolte_bientot
2025-07-09,130,28.2,26.7,35.8,62.1,6.36,8.7,3.7,2.46,recolte,161.9,4,29,vert,bon,recolte_bientot
2025-06-13,104,25.4,22.2,56.9,75.0,6.92,9.0,1.0,2.28,fructification,104.1,2,5,vert,bon,bon
2025-06-25,116,11.6,12.7,84.9,69.7,6.02,9.9,0.0,2.2,fructification,142.7,3,24,tachete,stress_leger,risque_froid
2025-05-09,69,24.9,24.3,65.0,49.5,7.59,9.8,0.0,2.26,floraison,99.6,19,2,tachete,stress_leger,sol_pas_adapte
2025-07-28,149,25.1,28.1,80.7,56.8,6.43,11.1,1.1,1.42,recolte,102.3,2,17,tachete,bon,recolte_bientot
2025-05-02,62,25.2,19.2,66.6,25.5,6.5,13.2,0.4,2.19,floraison,69.5,12,2,jaune,stress_leger,arroser
2025-07-28,149,26.2,24.8,53.7,69.7,7.24,11.0,0.0,1.82,recolte,125.2,5,10,vert,stress_leger,bon
2025-03-16,15,16.0,17.2,66.8,71.3,6.96,13.2,12.9,0.0,jeune_plant,18.4,0,0,vert,bon,bon
2025-05-21,81,20.0,16.1,59.4,62.3,5.22,10.8,5.9,0.62,fructification,133.5,3,21,tachete,stress_leger,sol_pas_adapte
2025-05-15,75,12.8,10.0,41.4,53.7,6.05,10.8,2.3,2.95,floraison,85.4,28,1,tachete,stress_leger,risque_froid
2025-06-28,119,25.5,25.4,55.4,86.4,6.48,11.4,0.0,2.2,fructification,89.0,13,7,jaune,stress_leger,trop_eau
2025-07-11,132,24.2,21.4,30.0,34.7,6.55,12.0,1.2,3.68,recolte,158.1,7,36,jaune,stress_leger,arroser
2025-06-29,120,23.9,23.0,35.4,61.7,6.4,11.9,4.6,2.54,recolte,179.2,0,14,vert,bon,bon
2025-05-08,68,22.0,18.9,64.6,52.9,6.63,10.8,0.8,1.83,floraison,79.1,16,1,vert,bon,bon
2025-04-06,36,19.5,15.8,76.2,69.1,6.82,12.0,2.4,2.88,croissance,73.3,0,0,vert,bon,bon
